iso_o,input_ind,output_ind,valueshare
CHN,8,41,.00093933998
EU,8,41,.0022853005
IND,8,41,.00042656064
JPN,8,41,.00034688454
ROW,8,41,.0018926002
USA,8,41,.0083253998
BRA,9,41,.017356444
CHN,9,41,.073139526
EU,9,41,.026383905
IND,9,41,.060813591
JPN,9,41,.06256441
ROW,9,41,.030790403
USA,9,41,.0338949
BRA,10,41,.0064668297
CHN,10,41,.015995378
EU,10,41,.0080617014
IND,10,41,.014747939
JPN,10,41,.023111571
ROW,10,41,.026614204
USA,10,41,.066142999
BRA,11,41,.011372
CHN,11,41,.056279507
EU,11,41,.0078054015
IND,11,41,.0022588917
JPN,11,41,.013100516
ROW,11,41,.018305803
USA,11,41,.019325901
BRA,12,41,.007632399
CHN,12,41,.0074347248
EU,12,41,.0033075006
IND,12,41,.00058044645
JPN,12,41,.0041770139
ROW,12,41,.0038488004
USA,12,41,.0002259
BRA,13,41,.0030793189
CHN,13,41,.00057876302
EU,13,41,.0031440004
IND,13,41,.0031195122
JPN,13,41,.0035801402
ROW,13,41,.0053734006
USA,13,41,.0067810998
BRA,14,41,.0020362465
CHN,14,41,.0088825328
EU,14,41,.0038178007
IND,14,41,.00046225736
JPN,14,41,.0072848755
ROW,14,41,.0039213006
USA,14,41,.0020081
BRA,15,41,.0019328492
CHN,15,41,.0006279599
EU,15,41,.0014479002
IND,15,41,.0016060518
JPN,15,41,.005787442
ROW,15,41,.0031640006
USA,15,41,.00091340003
BRA,16,41,.00151996
CHN,16,41,.007735406
EU,16,41,.0037869008
IND,16,41,.0038249469
JPN,16,41,.0030232652
ROW,16,41,.0077019008
USA,16,41,.0033581001
BRA,17,41,.014561216
CHN,17,41,.042941354
EU,17,41,.010728301
IND,17,41,.0013840722
JPN,17,41,.014077072
ROW,17,41,.026594503
USA,17,41,.0059003001
BRA,18,41,.0012722665
CHN,18,41,.00083434669
EU,18,41,.0027192004
IND,18,41,.0011743916
JPN,18,41,.0082541322
ROW,18,41,.0062915008
USA,18,41,.0027097
BRA,19,41,.001100671
CHN,19,41,.0040784394
EU,19,41,.0038606008
IND,19,41,.0011991895
JPN,19,41,.0075561632
ROW,19,41,.0058850008
USA,19,41,.0085185999
BRA,20,41,.0037782004
CHN,20,41,.0011060294
EU,20,41,.0038076006
IND,20,41,.00051495252
JPN,20,41,.0086984122
ROW,20,41,.0047055003
USA,20,41,.0072384002
BRA,21,41,.00017119548
CHN,21,41,.00014739059
EU,21,41,.00082700019
IND,21,41,.001528159
JPN,21,41,.0052926638
ROW,21,41,.0014686002
USA,21,41,.0001643
BRA,22,41,.011640393
CHN,22,41,.033432666
EU,22,41,.0096705016
IND,22,41,.0033660894
JPN,22,41,.055295933
ROW,22,41,.026134904
USA,22,41,.0050845998
BRA,23,41,.051693637
CHN,23,41,.020760775
EU,23,41,.045783807
IND,23,41,.030872451
JPN,23,41,.097817838
ROW,23,41,.069786005
USA,23,41,.0266075
BRA,24,41,.017569536
CHN,24,41,.0030909025
EU,24,41,.015292803
IND,24,41,.014294282
JPN,24,41,.05628809
ROW,24,41,.014278902
USA,24,41,.0045202998
BRA,25,41,.021506634
CHN,25,41,.013752821
EU,25,41,.048605409
IND,25,41,.015369882
JPN,25,41,.072106086
ROW,25,41,.058157109
USA,25,41,.027643099
BRA,26,41,.081485458
CHN,26,41,.044267271
EU,26,41,.069666319
IND,26,41,.031277213
JPN,26,41,.12101901
ROW,26,41,.08484941
USA,26,41,.1171497
BRA,27,41,.029965609
CHN,27,41,.03384294
EU,27,41,.023896303
IND,27,41,.0069552585
JPN,27,41,.017984599
ROW,27,41,.030273903
USA,27,41,.076478697
BRA,28,41,.0009026762
CHN,28,41,.0025812353
EU,28,41,.0015763002
IND,28,41,.00086542015
JPN,28,41,.00246389
ROW,28,41,.0039295005
USA,28,41,.0018215
BRA,29,41,.033083227
CHN,29,41,.04271207
EU,29,41,.0037557008
IND,29,41,.0899304
JPN,29,41,.0022597993
ROW,29,41,.010773601
USA,29,41,.0045431
BRA,30,41,.0033392119
CHN,30,41,.0030985021
EU,30,41,.0070100012
IND,30,41,.0062496234
JPN,30,41,.0068634939
ROW,30,41,.0081261005
USA,30,41,.0052220998
BRA,31,41,.011626294
CHN,31,41,.0060687121
EU,31,41,.0083330022
IND,31,41,.0022807894
JPN,31,41,.0062059234
ROW,31,41,.0064111007
USA,31,41,.0033104999
BRA,32,41,.030149007
CHN,32,41,.084539399
EU,32,41,.024473604
IND,32,41,.005675476
JPN,32,41,.017843805
ROW,32,41,.046145804
USA,32,41,.0208658
BRA,33,41,.035072275
CHN,33,41,.019272368
EU,33,41,.030879505
IND,33,41,.010131365
JPN,33,41,.035431422
ROW,33,41,.036494803
USA,33,41,.0368912
BRA,34,41,.024717148
CHN,34,41,.036466673
EU,34,41,.013144303
IND,34,41,.01322348
JPN,34,41,.0068761935
ROW,34,41,.025778905
USA,34,41,.0445407
BRA,35,41,.029942811
CHN,35,41,.011442669
EU,35,41,.039932407
IND,35,41,.00073783187
JPN,35,41,.028172145
ROW,35,41,.025925303
USA,35,41,.0292941
BRA,36,41,.040367737
CHN,36,41,.081544094
EU,36,41,.047847506
IND,36,41,.21919768
JPN,36,41,.049250904
ROW,36,41,.046599105
USA,36,41,.030768
BRA,37,41,.083170712
CHN,37,41,.073980175
EU,37,41,.049141008
IND,37,41,.022070164
JPN,37,41,.016755853
ROW,37,41,.049130708
USA,37,41,.13901439
BRA,38,41,.10980751
CHN,38,41,.018757103
EU,38,41,.079762012
IND,38,41,.016996432
JPN,38,41,.07423079
ROW,38,41,.061346408
USA,38,41,.066868097
BRA,39,41,.22831929
CHN,39,41,.028959351
EU,39,41,.10358401
IND,39,41,.34872621
JPN,39,41,.088303365
ROW,39,41,.065924205
USA,39,41,.038505901
BRA,40,41,.0083682789
CHN,40,41,.0049674823
EU,40,41,.012886102
IND,40,41,.00023317849
JPN,40,41,.00031548593
ROW,40,41,.020392101
USA,40,41,.0282673
BRA,41,41,.005999642
CHN,41,41,.036749255
EU,41,41,.20343983
IND,41,41,.055289902
JPN,41,41,.0028674721
ROW,41,41,.047343906
USA,41,41,.0412951
BRA,42,41,.0029870213
CHN,42,41,.000969938
EU,42,41,.011047802
IND,42,41,.000055394888
JPN,42,41,.0027148789
ROW,42,41,.0086426008
USA,42,41,.00080350001
BRA,43,41,.0019626482
CHN,43,41,.0021789607
EU,43,41,.013345503
IND,43,41,.0040843231
JPN,43,41,.0034868445
ROW,43,41,.012744002
USA,43,41,.0046938001
BRA,44,41,.008368779
CHN,44,41,.046598524
EU,44,41,.0092844022
IND,44,41,.00046115744
JPN,44,41,.021823928
ROW,44,41,.014553402
USA,44,41,.0082865003
BRA,1,42,.0050807847
CHN,1,42,.0057384847
EU,1,42,.0041768006
IND,1,42,.0019937376
JPN,1,42,.007308173
ROW,1,42,.012963198
USA,1,42,.00004999564
BRA,2,42,.00098845817
CHN,2,42,.00031897693
EU,2,42,.00040650007
IND,2,42,.000049993418
JPN,2,42,.0018168187
ROW,2,42,.0016843998
USA,2,42,.00004999564
BRA,3,42,.00032278636
CHN,3,42,.0016849781
EU,3,42,.0050152005
IND,3,42,.000049993418
JPN,3,42,.00015679299
ROW,3,42,.006388199
USA,3,42,.00029957391
BRA,4,42,.00011559511
CHN,4,42,.000049996383
EU,4,42,.00047490007
IND,4,42,.000049993418
JPN,4,42,.000082896295
ROW,4,42,.0013208999
USA,4,42,.00017938437
BRA,5,42,.000049997881
CHN,5,42,.000049996383
EU,5,42,.00007400001
IND,5,42,.000049993418
JPN,5,42,.000049997765
ROW,5,42,.00014459998
USA,5,42,.00004999564
BRA,6,42,.030013829
CHN,6,42,.03396244
EU,6,42,.039215103
IND,6,42,.027459087
JPN,6,42,.024084324
ROW,6,42,.033314496
USA,6,42,.021907691
BRA,7,42,.0011652507
CHN,7,42,.039861016
EU,7,42,.0047398005
IND,7,42,.0098497039
JPN,7,42,.0059363344
ROW,7,42,.011894098
USA,7,42,.0032265186
BRA,8,42,.00013709419
CHN,8,42,.00033947543
EU,8,42,.0011766001
IND,8,42,.00085628731
JPN,8,42,.00034748446
ROW,8,42,.0012610999
USA,8,42,.0018448392
BRA,9,42,.0064366274
CHN,9,42,.00053676119
EU,9,42,.010762101
IND,9,42,.0036691171
JPN,9,42,.025359865
ROW,9,42,.010637299
USA,9,42,.012012553
BRA,10,42,.005248778
CHN,10,42,.0019348599
EU,10,42,.0057891007
IND,10,42,.002629054
JPN,10,42,.012846725
ROW,10,42,.018068397
USA,10,42,.0056396089
BRA,11,42,.017688151
CHN,11,42,.0045354716
EU,11,42,.021667402
IND,11,42,.027903227
JPN,11,42,.067128599
ROW,11,42,.032907095
USA,11,42,.012555506
BRA,12,42,.077755205
CHN,12,42,.59605932
EU,12,42,.069042504
IND,12,42,.54572946
JPN,12,42,.16589779
ROW,12,42,.12281518
USA,12,42,.028907882
BRA,13,42,.0063041332
CHN,13,42,.0015670866
EU,13,42,.007367901
IND,13,42,.0043679252
JPN,13,42,.0070110867
ROW,13,42,.0073755989
USA,13,42,.01331774
BRA,14,42,.0016703294
CHN,14,42,.00097172969
EU,14,42,.0032446005
IND,14,42,.0011749454
JPN,14,42,.003490244
ROW,14,42,.0041735996
USA,14,42,.0049649673
BRA,15,42,.00068887084
CHN,15,42,.000077894358
EU,15,42,.0039152005
IND,15,42,.003578129
JPN,15,42,.0066005047
ROW,15,42,.0052894996
USA,15,42,.00074613496
BRA,16,42,.0016892286
CHN,16,42,.00044316793
EU,16,42,.0038795006
IND,16,42,.0065541374
JPN,16,42,.0021441041
ROW,16,42,.0053319996
USA,16,42,.0030932303
BRA,17,42,.0053401743
CHN,17,42,.0039090174
EU,17,42,.019736402
IND,17,42,.001922347
JPN,17,42,.011318894
ROW,17,42,.035641197
USA,17,42,.010145616
BRA,18,42,.00049437908
CHN,18,42,.0016111835
EU,18,42,.0028084002
IND,18,42,.0014809051
JPN,18,42,.0037717314
ROW,18,42,.0051469994
USA,18,42,.0018299405
BRA,19,42,.0015056364
CHN,19,42,.049948487
EU,19,42,.0061215009
IND,19,42,.0023684883
JPN,19,42,.018129289
ROW,19,42,.0050992994
USA,19,42,.0016239585
BRA,20,42,.0012278481
CHN,20,42,.00035657419
EU,20,42,.0031372004
IND,20,42,.00056532561
JPN,20,42,.0076886564
ROW,20,42,.0047510997
USA,20,42,.0032479169
BRA,21,42,.00040118303
CHN,21,42,.0006949497
EU,21,42,.0018351002
IND,21,42,.00027776344
JPN,21,42,.0011588482
ROW,21,42,.0015631998
USA,21,42,.00016098598
BRA,22,42,.075757094
CHN,22,42,.0036143386
EU,22,42,.047977407
IND,22,42,.0089323251
JPN,22,42,.026677608
ROW,22,42,.032222096
USA,22,42,.03247837
BRA,23,42,.018478317
CHN,23,42,.010679227
EU,23,42,.032604005
IND,23,42,.02104543
JPN,23,42,.033220615
ROW,23,42,.038422298
USA,23,42,.012361422
BRA,24,42,.019961255
CHN,24,42,.0016546804
EU,24,42,.015483302
IND,24,42,.0061639887
JPN,24,42,.023012672
ROW,24,42,.013161899
USA,24,42,.0015233672
BRA,25,42,.01796714
CHN,25,42,.0038602205
EU,25,42,.026835004
IND,25,42,.00645795
JPN,25,42,.015787793
ROW,25,42,.026245797
USA,25,42,.0025218802
BRA,26,42,.18567215
CHN,26,42,.090959519
EU,26,42,.13508631
IND,26,42,.096519798
JPN,26,42,.14737742
ROW,26,42,.14254048
USA,26,42,.099461436
BRA,27,42,.021982571
CHN,27,42,.028419644
EU,27,42,.022098102
IND,27,42,.01412894
JPN,27,42,.018013595
ROW,27,42,.019805297
USA,27,42,.015816722
BRA,28,42,.0032162638
CHN,28,42,.0014680937
EU,28,42,.0019764001
IND,28,42,.00062671752
JPN,28,42,.0026954794
ROW,28,42,.0027273998
USA,28,42,.0006438439
BRA,29,42,.0032491623
CHN,29,42,.0028752917
EU,29,42,.0028000001
IND,29,42,.021325992
JPN,29,42,.00086426135
ROW,29,42,.006104799
USA,29,42,.0043849177
BRA,30,42,.0044374121
CHN,30,42,.0048126518
EU,30,42,.007907901
IND,30,42,.0030506987
JPN,30,42,.0072843744
ROW,30,42,.0069004991
USA,30,42,.0047383872
BRA,31,42,.0045346082
CHN,31,42,.0044858754
EU,31,42,.006004401
IND,31,42,.00044664121
JPN,31,42,.000086296146
ROW,31,42,.0046116994
USA,31,42,.0068909992
BRA,32,42,.049042225
CHN,32,42,.01009677
EU,32,42,.020811202
IND,32,42,.0015980896
JPN,32,42,.028919807
ROW,32,42,.022806099
USA,32,42,.04556413
BRA,33,42,.030995788
CHN,33,42,.00099822786
EU,33,42,.0085330009
IND,33,42,.0032234758
JPN,33,42,.015117224
ROW,33,42,.0069173989
USA,33,42,.011431304
BRA,34,42,.0084280437
CHN,34,42,.015458182
EU,34,42,.014060602
IND,34,42,.002856524
JPN,34,42,.0055331527
ROW,34,42,.016292099
USA,34,42,.013482724
BRA,35,42,.013883112
CHN,35,42,.0045572701
EU,35,42,.024474304
IND,35,42,.0047157793
JPN,35,42,.02368894
ROW,35,42,.013980998
USA,35,42,.030050881
BRA,36,42,.031512067
CHN,36,42,.01229421
EU,36,42,.039749805
IND,36,42,.094213203
JPN,36,42,.019174542
ROW,36,42,.042718995
USA,36,42,.11721428
BRA,37,42,.019669767
CHN,37,42,.015224098
EU,37,42,.043858804
IND,37,42,.000049993418
JPN,37,42,.061550047
ROW,37,42,.031549595
USA,37,42,.13639891
BRA,38,42,.035758287
CHN,38,42,.0044845752
EU,38,42,.060580909
IND,38,42,.003350859
JPN,38,42,.052666847
ROW,38,42,.043971397
USA,38,42,.14997603
BRA,39,42,.118389
CHN,39,42,.006121357
EU,39,42,.079540409
IND,39,42,.060641222
JPN,39,42,.073505111
ROW,39,42,.052464593
USA,39,42,.11346121
BRA,40,42,.0041192258
CHN,40,42,.00070374907
EU,40,42,.0096798008
IND,40,42,.000062091829
JPN,40,42,.00043498055
ROW,40,42,.012213098
USA,40,42,.021853996
BRA,41,42,.0032864611
CHN,41,42,.0023917269
EU,41,42,.012897602
IND,41,42,.0026959451
JPN,41,42,.0024647899
ROW,41,42,.0054426994
USA,41,42,.0029560425
BRA,42,42,.14630491
CHN,42,42,.0051113302
EU,42,42,.15122351
IND,42,42,.0043411287
JPN,42,42,.049738877
ROW,42,42,.11359569
USA,42,42,.038775921
BRA,43,42,.00055467652
CHN,43,42,.00043706837
EU,43,42,.0039615002
IND,43,42,.00090288121
JPN,43,42,.002615483
ROW,43,42,.0035363995
USA,43,42,.0030249364
BRA,44,42,.018476117
CHN,44,42,.024640018
EU,44,42,.017269902
IND,44,42,.000070690694
JPN,44,42,.017240928
ROW,44,42,.013997198
USA,44,42,.0091342041
BRA,1,43,.0039314027
CHN,1,43,.0096656289
EU,1,43,.0047347997
IND,1,43,.0074738963
JPN,1,43,.0076801861
ROW,1,43,.016175199
USA,1,43,.0072540483
BRA,2,43,.000083997918
CHN,2,43,.00012039413
EU,2,43,.00012779998
IND,2,43,.000049995957
JPN,2,43,.00018809231
ROW,2,43,.0021215
USA,2,43,.0016552882
BRA,3,43,.0007080824
CHN,3,43,.00092365494
EU,3,43,.0027816999
IND,3,43,.00013318923
JPN,3,43,.00010779559
ROW,3,43,.0064846999
USA,3,43,.00041269706
BRA,4,43,.00014829631
CHN,4,43,.00014539291
EU,4,43,.00043099993
IND,4,43,.000049995957
JPN,4,43,.0002912881
ROW,4,43,.0019318
USA,4,43,.0065874532
BRA,5,43,.000049998758
CHN,5,43,.000049997561
EU,5,43,.000061299994
IND,5,43,.000093592433
JPN,5,43,.000049997954
ROW,5,43,.00030310001
USA,5,43,.000049999642
BRA,6,43,.0058287554
CHN,6,43,.14640866
EU,6,43,.024073996
IND,6,43,.0021844236
JPN,6,43,.0072094053
ROW,6,43,.041243698
USA,6,43,.04483328
BRA,7,43,.0062383455
CHN,7,43,.088163301
EU,7,43,.0053728996
IND,7,43,.0023776079
JPN,7,43,.011603526
ROW,7,43,.0129362
USA,7,43,.0023119834
BRA,8,43,.00042818938
CHN,8,43,.0080028102
EU,8,43,.0025943997
IND,8,43,.00035837103
JPN,8,43,.0015333373
ROW,8,43,.0022851999
USA,8,43,.0013050907
BRA,9,43,.020866182
CHN,9,43,.018122317
EU,9,43,.021336898
IND,9,43,.0075679882
JPN,9,43,.038891908
ROW,9,43,.0198112
USA,9,43,.010982822
BRA,10,43,.0080674998
CHN,10,43,.0081652021
EU,10,43,.0068615992
IND,10,43,.01422925
JPN,10,43,.030597748
ROW,10,43,.0142717
USA,10,43,.007815944
BRA,11,43,.015928704
CHN,11,43,.0054748333
EU,11,43,.0070023988
IND,11,43,.001694663
JPN,11,43,.010753361
ROW,11,43,.016626401
USA,11,43,.0045560673
BRA,12,43,.0012278695
CHN,12,43,.00053607387
EU,12,43,.0015589998
IND,12,43,.00090122718
JPN,12,43,.0031026732
ROW,12,43,.0054330998
USA,12,43,.0021041848
BRA,13,43,.0057464577
CHN,13,43,.0045356788
EU,13,43,.0057120994
IND,13,43,.0032934339
JPN,13,43,.016700916
ROW,13,43,.0057428
USA,13,43,.0020399853
BRA,14,43,.0012812682
CHN,14,43,.000067796696
EU,14,43,.0033624996
IND,14,43,.00059125223
JPN,14,43,.0040010368
ROW,14,43,.0032271999
USA,14,43,.0011981914
BRA,15,43,.0050062756
CHN,15,43,.000085195847
EU,15,43,.0018597997
IND,15,43,.001620769
JPN,15,43,.002740988
ROW,15,43,.0032619999
USA,15,43,.0020944851
BRA,16,43,.0016229597
CHN,16,43,.0030097533
EU,16,43,.0052358997
IND,16,43,.0030516535
JPN,16,43,.0017950267
ROW,16,43,.0081454003
USA,16,43,.0045945668
BRA,17,43,.0065826364
CHN,17,43,.022670796
EU,17,43,.0099411989
IND,17,43,.0016380677
JPN,17,43,.011475931
ROW,17,43,.0120314
USA,17,43,.0018896864
BRA,18,43,.0044983882
CHN,18,43,.0019223063
EU,18,43,.0044292994
IND,18,43,.0014864799
JPN,18,43,.0043391227
ROW,18,43,.0070221
USA,18,43,.0028735795
BRA,19,43,.0014886631
CHN,19,43,.0013377347
EU,19,43,.0062731989
IND,19,43,.0015769725
JPN,19,43,.011061847
ROW,19,43,.0057048998
USA,19,43,.0014651895
BRA,20,43,.005756157
CHN,20,43,.0019642042
EU,20,43,.0044579995
IND,20,43,.00048476082
JPN,20,43,.0068518198
ROW,20,43,.0056007998
USA,20,43,.0049203648
BRA,21,43,.00088137819
CHN,21,43,.00049577584
EU,21,43,.0023721997
IND,21,43,.0062554944
JPN,21,43,.0010786558
ROW,21,43,.0049657002
USA,21,43,.00020889851
BRA,22,43,.036463894
CHN,22,43,.028569106
EU,22,43,.017825399
IND,22,43,.0052017793
JPN,22,43,.065029137
ROW,22,43,.027843701
USA,22,43,.009600631
BRA,23,43,.053040486
CHN,23,43,.015461046
EU,23,43,.039798096
IND,23,43,.052247476
JPN,23,43,.088929862
ROW,23,43,.040260501
USA,23,43,.020439055
BRA,24,43,.0061438479
CHN,24,43,.004393986
EU,24,43,.015371298
IND,24,43,.023861272
JPN,24,43,.0293245
ROW,24,43,.0118461
USA,24,43,.003234477
BRA,25,43,.008533489
CHN,25,43,.0083553931
EU,25,43,.030084096
IND,25,43,.0055670501
JPN,25,43,.030886037
ROW,25,43,.032343399
USA,25,43,.0069656502
BRA,26,43,.047041733
CHN,26,43,.056403551
EU,26,43,.072801992
IND,26,43,.029536812
JPN,26,43,.1343908
ROW,26,43,.1008265
USA,26,43,.064181037
BRA,27,43,.021843558
CHN,27,43,.02111607
EU,27,43,.012311898
IND,27,43,.012183515
JPN,27,43,.020204473
ROW,27,43,.0154361
USA,27,43,.030500982
BRA,28,43,.00094967644
CHN,28,43,.0017928126
EU,28,43,.0011771999
IND,28,43,.00062164979
JPN,28,43,.003037076
ROW,28,43,.0044753002
USA,28,43,.00055799598
BRA,29,43,.0064890389
CHN,29,43,.012891071
EU,29,43,.0041105994
IND,29,43,.0075312913
JPN,29,43,.0065227333
ROW,29,43,.0095752003
USA,29,43,.0038631724
BRA,30,43,.0031984206
CHN,30,43,.0044630826
EU,30,43,.0084841987
IND,30,43,.018009145
JPN,30,43,.017644279
ROW,30,43,.0085450001
USA,30,43,.0093674334
BRA,31,43,.0048365798
CHN,31,43,.0053719385
EU,31,43,.0089505995
IND,31,43,.0032720354
JPN,31,43,.0086536463
ROW,31,43,.0057207998
USA,31,43,.0045382674
BRA,32,43,.0099854525
CHN,32,43,.057015222
EU,32,43,.020957397
IND,32,43,.0036455055
JPN,32,43,.033985309
ROW,32,43,.030016599
USA,32,43,.0280784
BRA,33,43,.0069577275
CHN,33,43,.0091150561
EU,33,43,.038879696
IND,33,43,.0074017015
JPN,33,43,.06822481
ROW,33,43,.035133
USA,33,43,.016228385
BRA,34,43,.012961979
CHN,34,43,.01537975
EU,34,43,.022246199
IND,34,43,.019973986
JPN,34,43,.0078379801
ROW,34,43,.0209234
USA,34,43,.015623888
BRA,35,43,.015385319
CHN,35,43,.0061568995
EU,35,43,.040160596
IND,35,43,.0064579779
JPN,35,43,.045552537
ROW,35,43,.0205444
USA,35,43,.031373277
BRA,36,43,.053735368
CHN,36,43,.047333293
EU,36,43,.042067196
IND,36,43,.19748624
JPN,36,43,.026560115
ROW,36,43,.043348599
USA,36,43,.057038892
BRA,37,43,.28772119
CHN,37,43,.056314155
EU,37,43,.050827794
IND,37,43,.021237982
JPN,37,43,.034871172
ROW,37,43,.050036699
USA,37,43,.18661346
BRA,38,43,.15638062
CHN,38,43,.015917823
EU,38,43,.11212488
IND,38,43,.035329942
JPN,38,43,.063423805
ROW,38,43,.086751297
USA,38,43,.13598533
BRA,39,43,.086223662
CHN,39,43,.039716464
EU,39,43,.085050993
IND,39,43,.47720653
JPN,39,43,.055599727
ROW,39,43,.098513499
USA,39,43,.086213283
BRA,40,43,.012792083
CHN,40,43,.0025256767
EU,40,43,.014751098
IND,40,43,.00043366497
JPN,40,43,.00058807596
ROW,40,43,.016142599
USA,40,43,.031610873
BRA,41,43,.0013804658
CHN,41,43,.0023688846
EU,41,43,.006824499
IND,41,43,.0052710739
JPN,41,43,.0027404879
ROW,41,43,.0084078005
USA,41,43,.019200763
BRA,42,43,.009721159
CHN,42,43,.00051887467
EU,42,43,.0091330986
IND,42,43,.00029727595
JPN,42,43,.0032212683
ROW,42,43,.0059353001
USA,42,43,.0019125863
BRA,43,43,.0605442
CHN,43,43,.24465737
EU,43,43,.20317318
IND,43,43,.0088808816
JPN,43,43,.05306543
ROW,43,43,.1177688
USA,43,43,.11708747
BRA,44,43,.0012985677
CHN,44,43,.022295013
EU,44,43,.022305999
IND,44,43,.0012321004
JPN,44,43,.02765207
ROW,44,43,.0142793
USA,44,43,.0086309388
BRA,1,44,.012943425
CHN,1,44,.031157788
EU,1,44,.0048595909
IND,1,44,.018179217
JPN,1,44,.0045134025
ROW,1,44,.011621797
USA,1,44,.00041659991
BRA,2,44,.00020119261
CHN,2,44,.0031365477
EU,2,44,.00033519935
IND,2,44,.000049995921
JPN,2,44,.0005150775
ROW,2,44,.00079879974
USA,2,44,.00065019983
BRA,3,44,.00023679131
CHN,3,44,.0045032818
EU,3,44,.0027561947
IND,3,44,.00097342063
JPN,3,44,.00011029518
ROW,3,44,.0075564971
USA,3,44,.00048549988
BRA,4,44,.000516081
CHN,4,44,.00013529343
EU,4,44,.00069909869
IND,4,44,.000049995921
JPN,4,44,.00048067895
ROW,4,44,.0022800991
USA,4,44,.003487499
BRA,5,44,.000049998162
CHN,5,44,.000049997572
EU,5,44,.000049999904
IND,5,44,.00006709453
JPN,5,44,.000049997812
ROW,5,44,.00022579991
USA,5,44,.00011549997
BRA,6,44,.013048422
CHN,6,44,.064677961
EU,6,44,.016166268
IND,6,44,.0055894442
JPN,6,44,.0096096797
ROW,6,44,.017191794
USA,6,44,.011255997
BRA,7,44,.020238357
CHN,7,44,.037789166
EU,7,44,.0075649857
IND,7,44,.011713244
JPN,7,44,.012320461
ROW,7,44,.022173893
USA,7,44,.0053618988
BRA,8,44,.002504508
CHN,8,44,.00010529489
EU,8,44,.011924977
IND,8,44,.0010951107
JPN,8,44,.00088656123
ROW,8,44,.0046988982
USA,8,44,.0022636994
BRA,9,44,.011301585
CHN,9,44,.012773881
EU,9,44,.017902367
IND,9,44,.035944168
JPN,9,44,.018383196
ROW,9,44,.018586993
USA,9,44,.014272196
BRA,10,44,.01009223
CHN,10,44,.014931176
EU,10,44,.0096256817
IND,10,44,.12302077
JPN,10,44,.017864218
ROW,10,44,.02746609
USA,10,44,.0087890979
BRA,11,44,.022291182
CHN,11,44,.12716833
EU,11,44,.026942348
IND,11,44,.03055031
JPN,11,44,.017211448
ROW,11,44,.04979708
USA,11,44,.014877796
BRA,12,44,.0065412596
CHN,12,44,.0036742217
EU,12,44,.0038190929
IND,12,44,.0024143031
JPN,12,44,.0029278719
ROW,12,44,.0028000991
USA,12,44,.00027319996
BRA,13,44,.0020782237
CHN,13,44,.018727591
